participant_id,timestamp,age,musical_experience,plays_instrument,sings_in_choir,uses_ai_weekly,confidence_before,confidence_after,difficulty,free_feedback,stimulus,response,correct,correct_response,rt,training
7cabbdcb-77cd-4936-8bf8-503fe0fa7767,2026-05-16T08-20-03-936Z,21,unerfahren,nein,nein,nein,unsicher,unsicher,schwer,"okie
",data/H/227.11-5.wav,x,m,FALSE,16568,FALSE
7cabbdcb-77cd-4936-8bf8-503fe0fa7767,2026-05-16T08-20-03-936Z,21,unerfahren,nein,nein,nein,unsicher,unsicher,schwer,"okie
",data/A/output19-1.wav,m,x,FALSE,13086,FALSE
7cabbdcb-77cd-4936-8bf8-503fe0fa7767,2026-05-16T08-20-03-936Z,21,unerfahren,nein,nein,nein,unsicher,unsicher,schwer,"okie
",data/H/283-7.wav,m,m,TRUE,31424,FALSE
7cabbdcb-77cd-4936-8bf8-503fe0fa7767,2026-05-16T08-20-03-936Z,21,unerfahren,nein,nein,nein,unsicher,unsicher,schwer,"okie
",data/A/output3-3.wav,x,x,TRUE,8639,FALSE
7cabbdcb-77cd-4936-8bf8-503fe0fa7767,2026-05-16T08-20-03-936Z,21,unerfahren,nein,nein,nein,unsicher,unsicher,schwer,"okie
",data/A/output39-6.wav,x,x,TRUE,8092,FALSE
7cabbdcb-77cd-4936-8bf8-503fe0fa7767,2026-05-16T08-20-03-936Z,21,unerfahren,nein,nein,nein,unsicher,unsicher,schwer,"okie
",data/H/276-8.wav,x,m,FALSE,13645,FALSE
7cabbdcb-77cd-4936-8bf8-503fe0fa7767,2026-05-16T08-20-03-936Z,21,unerfahren,nein,nein,nein,unsicher,unsicher,schwer,"okie
",data/H/292-2.wav,m,m,TRUE,6981,FALSE
7cabbdcb-77cd-4936-8bf8-503fe0fa7767,2026-05-16T08-20-03-936Z,21,unerfahren,nein,nein,nein,unsicher,unsicher,schwer,"okie
",data/A/output26-4.wav,x,x,TRUE,9548,FALSE
7cabbdcb-77cd-4936-8bf8-503fe0fa7767,2026-05-16T08-20-03-936Z,21,unerfahren,nein,nein,nein,unsicher,unsicher,schwer,"okie
",data/H/153.5-3.wav,m,m,TRUE,9247,FALSE
7cabbdcb-77cd-4936-8bf8-503fe0fa7767,2026-05-16T08-20-03-936Z,21,unerfahren,nein,nein,nein,unsicher,unsicher,schwer,"okie
",data/H/175.5-5.wav,m,m,TRUE,35433,FALSE
7cabbdcb-77cd-4936-8bf8-503fe0fa7767,2026-05-16T08-20-03-936Z,21,unerfahren,nein,nein,nein,unsicher,unsicher,schwer,"okie
",data/A/output28-2.wav,x,x,TRUE,8479,FALSE
7cabbdcb-77cd-4936-8bf8-503fe0fa7767,2026-05-16T08-20-03-936Z,21,unerfahren,nein,nein,nein,unsicher,unsicher,schwer,"okie
",data/A/output48-2.wav,m,x,FALSE,10480,FALSE
7cabbdcb-77cd-4936-8bf8-503fe0fa7767,2026-05-16T08-20-03-936Z,21,unerfahren,nein,nein,nein,unsicher,unsicher,schwer,"okie
",data/A/output14-6.wav,x,x,TRUE,5814,FALSE
7cabbdcb-77cd-4936-8bf8-503fe0fa7767,2026-05-16T08-20-03-936Z,21,unerfahren,nein,nein,nein,unsicher,unsicher,schwer,"okie
",data/A/output31-5.wav,m,x,FALSE,9816,FALSE
7cabbdcb-77cd-4936-8bf8-503fe0fa7767,2026-05-16T08-20-03-936Z,21,unerfahren,nein,nein,nein,unsicher,unsicher,schwer,"okie
",data/H/122.6-4.wav,m,m,TRUE,10947,FALSE
7cabbdcb-77cd-4936-8bf8-503fe0fa7767,2026-05-16T08-20-03-936Z,21,unerfahren,nein,nein,nein,unsicher,unsicher,schwer,"okie
",data/H/256-5.wav,x,m,FALSE,6082,FALSE
79bd628f-9f0b-49f4-84c4-3b1466aa831f,2026-05-17T17-23-00-876Z,22,erfahren,ja,nein,ja,unsicher,unsicher,schwer,Hilfreich wäre es die Hörprobe 2 Mal abspielen zu können ,data/H/153.5-3.wav,m,m,TRUE,45927,FALSE
79bd628f-9f0b-49f4-84c4-3b1466aa831f,2026-05-17T17-23-00-876Z,22,erfahren,ja,nein,ja,unsicher,unsicher,schwer,Hilfreich wäre es die Hörprobe 2 Mal abspielen zu können ,data/A/output14-6.wav,m,x,FALSE,143193,FALSE
79bd628f-9f0b-49f4-84c4-3b1466aa831f,2026-05-17T17-23-00-876Z,22,erfahren,ja,nein,ja,unsicher,unsicher,schwer,Hilfreich wäre es die Hörprobe 2 Mal abspielen zu können ,data/A/output19-1.wav,x,x,TRUE,12203,FALSE
79bd628f-9f0b-49f4-84c4-3b1466aa831f,2026-05-17T17-23-00-876Z,22,erfahren,ja,nein,ja,unsicher,unsicher,schwer,Hilfreich wäre es die Hörprobe 2 Mal abspielen zu können ,data/A/output21-1.wav,x,x,TRUE,13091,FALSE
79bd628f-9f0b-49f4-84c4-3b1466aa831f,2026-05-17T17-23-00-876Z,22,erfahren,ja,nein,ja,unsicher,unsicher,schwer,Hilfreich wäre es die Hörprobe 2 Mal abspielen zu können ,data/H/175.5-5.wav,m,m,TRUE,10132,FALSE
79bd628f-9f0b-49f4-84c4-3b1466aa831f,2026-05-17T17-23-00-876Z,22,erfahren,ja,nein,ja,unsicher,unsicher,schwer,Hilfreich wäre es die Hörprobe 2 Mal abspielen zu können ,data/H/290-2.wav,m,m,TRUE,10948,FALSE
79bd628f-9f0b-49f4-84c4-3b1466aa831f,2026-05-17T17-23-00-876Z,22,erfahren,ja,nein,ja,unsicher,unsicher,schwer,Hilfreich wäre es die Hörprobe 2 Mal abspielen zu können ,data/A/output26-4.wav,x,x,TRUE,11709,FALSE
79bd628f-9f0b-49f4-84c4-3b1466aa831f,2026-05-17T17-23-00-876Z,22,erfahren,ja,nein,ja,unsicher,unsicher,schwer,Hilfreich wäre es die Hörprobe 2 Mal abspielen zu können ,data/H/292-2.wav,x,m,FALSE,9730,FALSE
79bd628f-9f0b-49f4-84c4-3b1466aa831f,2026-05-17T17-23-00-876Z,22,erfahren,ja,nein,ja,unsicher,unsicher,schwer,Hilfreich wäre es die Hörprobe 2 Mal abspielen zu können ,data/H/276-8.wav,m,m,TRUE,11679,FALSE
79bd628f-9f0b-49f4-84c4-3b1466aa831f,2026-05-17T17-23-00-876Z,22,erfahren,ja,nein,ja,unsicher,unsicher,schwer,Hilfreich wäre es die Hörprobe 2 Mal abspielen zu können ,data/A/output10-6.wav,m,x,FALSE,12677,FALSE
79bd628f-9f0b-49f4-84c4-3b1466aa831f,2026-05-17T17-23-00-876Z,22,erfahren,ja,nein,ja,unsicher,unsicher,schwer,Hilfreich wäre es die Hörprobe 2 Mal abspielen zu können ,data/H/148.6-6.wav,x,m,FALSE,128624,FALSE
79bd628f-9f0b-49f4-84c4-3b1466aa831f,2026-05-17T17-23-00-876Z,22,erfahren,ja,nein,ja,unsicher,unsicher,schwer,Hilfreich wäre es die Hörprobe 2 Mal abspielen zu können ,data/H/283-7.wav,m,m,TRUE,27026,FALSE
79bd628f-9f0b-49f4-84c4-3b1466aa831f,2026-05-17T17-23-00-876Z,22,erfahren,ja,nein,ja,unsicher,unsicher,schwer,Hilfreich wäre es die Hörprobe 2 Mal abspielen zu können ,data/A/output16-1.wav,m,x,FALSE,10305,FALSE
79bd628f-9f0b-49f4-84c4-3b1466aa831f,2026-05-17T17-23-00-876Z,22,erfahren,ja,nein,ja,unsicher,unsicher,schwer,Hilfreich wäre es die Hörprobe 2 Mal abspielen zu können ,data/H/122.6-4.wav,m,m,TRUE,13677,FALSE
79bd628f-9f0b-49f4-84c4-3b1466aa831f,2026-05-17T17-23-00-876Z,22,erfahren,ja,nein,ja,unsicher,unsicher,schwer,Hilfreich wäre es die Hörprobe 2 Mal abspielen zu können ,data/A/output39-6.wav,x,x,TRUE,12258,FALSE
79bd628f-9f0b-49f4-84c4-3b1466aa831f,2026-05-17T17-23-00-876Z,22,erfahren,ja,nein,ja,unsicher,unsicher,schwer,Hilfreich wäre es die Hörprobe 2 Mal abspielen zu können ,data/H/256-5.wav,m,m,TRUE,11066,FALSE
79bd628f-9f0b-49f4-84c4-3b1466aa831f,2026-05-17T17-23-00-876Z,22,erfahren,ja,nein,ja,unsicher,unsicher,schwer,Hilfreich wäre es die Hörprobe 2 Mal abspielen zu können ,data/H/244.15-6.wav,x,m,FALSE,92621,FALSE
79bd628f-9f0b-49f4-84c4-3b1466aa831f,2026-05-17T17-23-00-876Z,22,erfahren,ja,nein,ja,unsicher,unsicher,schwer,Hilfreich wäre es die Hörprobe 2 Mal abspielen zu können ,data/A/output28-2.wav,x,x,TRUE,7710,FALSE
79bd628f-9f0b-49f4-84c4-3b1466aa831f,2026-05-17T17-23-00-876Z,22,erfahren,ja,nein,ja,unsicher,unsicher,schwer,Hilfreich wäre es die Hörprobe 2 Mal abspielen zu können ,data/A/output31-5.wav,x,x,TRUE,8597,FALSE
79bd628f-9f0b-49f4-84c4-3b1466aa831f,2026-05-17T17-23-00-876Z,22,erfahren,ja,nein,ja,unsicher,unsicher,schwer,Hilfreich wäre es die Hörprobe 2 Mal abspielen zu können ,data/A/output3-3.wav,m,x,FALSE,5771,FALSE
65a4b228-6ebf-4160-bc06-b1fb17ce87b7,2026-05-18T07-38-08-915Z,19,erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,sehr schwer,Schwierig,data/A/output14-6.wav,m,x,FALSE,784,FALSE
65a4b228-6ebf-4160-bc06-b1fb17ce87b7,2026-05-18T07-38-08-915Z,19,erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,sehr schwer,Schwierig,data/A/output31-5.wav,m,x,FALSE,920,FALSE
65a4b228-6ebf-4160-bc06-b1fb17ce87b7,2026-05-18T07-38-08-915Z,19,erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,sehr schwer,Schwierig,data/A/output28-2.wav,x,x,TRUE,15530,FALSE
65a4b228-6ebf-4160-bc06-b1fb17ce87b7,2026-05-18T07-38-08-915Z,19,erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,sehr schwer,Schwierig,data/A/output16-1.wav,x,x,TRUE,14701,FALSE
65a4b228-6ebf-4160-bc06-b1fb17ce87b7,2026-05-18T07-38-08-915Z,19,erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,sehr schwer,Schwierig,data/A/output19-1.wav,x,x,TRUE,15215,FALSE
65a4b228-6ebf-4160-bc06-b1fb17ce87b7,2026-05-18T07-38-08-915Z,19,erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,sehr schwer,Schwierig,data/A/output26-4.wav,m,x,FALSE,13153,FALSE
65a4b228-6ebf-4160-bc06-b1fb17ce87b7,2026-05-18T07-38-08-915Z,19,erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,sehr schwer,Schwierig,data/H/244.15-6.wav,x,m,FALSE,9780,FALSE
65a4b228-6ebf-4160-bc06-b1fb17ce87b7,2026-05-18T07-38-08-915Z,19,erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,sehr schwer,Schwierig,data/H/276-8.wav,m,m,TRUE,11217,FALSE
65a4b228-6ebf-4160-bc06-b1fb17ce87b7,2026-05-18T07-38-08-915Z,19,erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,sehr schwer,Schwierig,data/H/175.5-5.wav,x,m,FALSE,10159,FALSE
65a4b228-6ebf-4160-bc06-b1fb17ce87b7,2026-05-18T07-38-08-915Z,19,erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,sehr schwer,Schwierig,data/H/283-7.wav,x,m,FALSE,15328,FALSE
65a4b228-6ebf-4160-bc06-b1fb17ce87b7,2026-05-18T07-38-08-915Z,19,erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,sehr schwer,Schwierig,data/A/output10-6.wav,x,x,TRUE,45636,FALSE
65a4b228-6ebf-4160-bc06-b1fb17ce87b7,2026-05-18T07-38-08-915Z,19,erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,sehr schwer,Schwierig,data/H/227.11-5.wav,m,m,TRUE,8037,FALSE
65a4b228-6ebf-4160-bc06-b1fb17ce87b7,2026-05-18T07-38-08-915Z,19,erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,sehr schwer,Schwierig,data/H/153.5-3.wav,x,m,FALSE,11348,FALSE
65a4b228-6ebf-4160-bc06-b1fb17ce87b7,2026-05-18T07-38-08-915Z,19,erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,sehr schwer,Schwierig,data/H/290-2.wav,m,m,TRUE,9560,FALSE
65a4b228-6ebf-4160-bc06-b1fb17ce87b7,2026-05-18T07-38-08-915Z,19,erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,sehr schwer,Schwierig,data/H/122.6-4.wav,x,m,FALSE,11470,FALSE
65a4b228-6ebf-4160-bc06-b1fb17ce87b7,2026-05-18T07-38-08-915Z,19,erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,sehr schwer,Schwierig,data/A/output21-1.wav,x,x,TRUE,10547,FALSE
65a4b228-6ebf-4160-bc06-b1fb17ce87b7,2026-05-18T07-38-08-915Z,19,erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,sehr schwer,Schwierig,data/A/output3-3.wav,m,x,FALSE,12352,FALSE
65a4b228-6ebf-4160-bc06-b1fb17ce87b7,2026-05-18T07-38-08-915Z,19,erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,sehr schwer,Schwierig,data/A/output48-2.wav,x,x,TRUE,6452,FALSE
65a4b228-6ebf-4160-bc06-b1fb17ce87b7,2026-05-18T07-38-08-915Z,19,erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,sehr schwer,Schwierig,data/H/148.6-6.wav,m,m,TRUE,10897,FALSE
65a4b228-6ebf-4160-bc06-b1fb17ce87b7,2026-05-18T07-38-08-915Z,19,erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,sehr schwer,Schwierig,data/H/256-5.wav,m,m,TRUE,11764,FALSE
2f215ac8-4ecd-4bc8-b422-babea543b5ed,2026-05-18T13-47-53-446Z,21,unerfahren,nein,nein,ja,unsicher,unsicher,schwer,Erschreckend schwierig🫠,data/H/276-8.wav,x,m,FALSE,12996,FALSE
2f215ac8-4ecd-4bc8-b422-babea543b5ed,2026-05-18T13-47-53-446Z,21,unerfahren,nein,nein,ja,unsicher,unsicher,schwer,Erschreckend schwierig🫠,data/H/122.6-4.wav,x,m,FALSE,13460,FALSE
2f215ac8-4ecd-4bc8-b422-babea543b5ed,2026-05-18T13-47-53-446Z,21,unerfahren,nein,nein,ja,unsicher,unsicher,schwer,Erschreckend schwierig🫠,data/A/output19-1.wav,m,x,FALSE,11388,FALSE
2f215ac8-4ecd-4bc8-b422-babea543b5ed,2026-05-18T13-47-53-446Z,21,unerfahren,nein,nein,ja,unsicher,unsicher,schwer,Erschreckend schwierig🫠,data/A/output14-6.wav,m,x,FALSE,9565,FALSE
2f215ac8-4ecd-4bc8-b422-babea543b5ed,2026-05-18T13-47-53-446Z,21,unerfahren,nein,nein,ja,unsicher,unsicher,schwer,Erschreckend schwierig🫠,data/A/output16-1.wav,m,x,FALSE,14700,FALSE
2f215ac8-4ecd-4bc8-b422-babea543b5ed,2026-05-18T13-47-53-446Z,21,unerfahren,nein,nein,ja,unsicher,unsicher,schwer,Erschreckend schwierig🫠,data/A/output28-2.wav,m,x,FALSE,15503,FALSE
2f215ac8-4ecd-4bc8-b422-babea543b5ed,2026-05-18T13-47-53-446Z,21,unerfahren,nein,nein,ja,unsicher,unsicher,schwer,Erschreckend schwierig🫠,data/H/227.11-5.wav,m,m,TRUE,12345,FALSE
2f215ac8-4ecd-4bc8-b422-babea543b5ed,2026-05-18T13-47-53-446Z,21,unerfahren,nein,nein,ja,unsicher,unsicher,schwer,Erschreckend schwierig🫠,data/H/290-2.wav,x,m,FALSE,10799,FALSE
2f215ac8-4ecd-4bc8-b422-babea543b5ed,2026-05-18T13-47-53-446Z,21,unerfahren,nein,nein,ja,unsicher,unsicher,schwer,Erschreckend schwierig🫠,data/A/output10-6.wav,m,x,FALSE,10849,FALSE
2f215ac8-4ecd-4bc8-b422-babea543b5ed,2026-05-18T13-47-53-446Z,21,unerfahren,nein,nein,ja,unsicher,unsicher,schwer,Erschreckend schwierig🫠,data/H/153.5-3.wav,m,m,TRUE,2431,FALSE
2f215ac8-4ecd-4bc8-b422-babea543b5ed,2026-05-18T13-47-53-446Z,21,unerfahren,nein,nein,ja,unsicher,unsicher,schwer,Erschreckend schwierig🫠,data/H/148.6-6.wav,x,m,FALSE,12162,FALSE
2f215ac8-4ecd-4bc8-b422-babea543b5ed,2026-05-18T13-47-53-446Z,21,unerfahren,nein,nein,ja,unsicher,unsicher,schwer,Erschreckend schwierig🫠,data/H/244.15-6.wav,x,m,FALSE,7249,FALSE
2f215ac8-4ecd-4bc8-b422-babea543b5ed,2026-05-18T13-47-53-446Z,21,unerfahren,nein,nein,ja,unsicher,unsicher,schwer,Erschreckend schwierig🫠,data/A/output21-1.wav,m,x,FALSE,7665,FALSE
2f215ac8-4ecd-4bc8-b422-babea543b5ed,2026-05-18T13-47-53-446Z,21,unerfahren,nein,nein,ja,unsicher,unsicher,schwer,Erschreckend schwierig🫠,data/H/283-7.wav,x,m,FALSE,8434,FALSE
2f215ac8-4ecd-4bc8-b422-babea543b5ed,2026-05-18T13-47-53-446Z,21,unerfahren,nein,nein,ja,unsicher,unsicher,schwer,Erschreckend schwierig🫠,data/H/175.5-5.wav,x,m,FALSE,5894,FALSE
2f215ac8-4ecd-4bc8-b422-babea543b5ed,2026-05-18T13-47-53-446Z,21,unerfahren,nein,nein,ja,unsicher,unsicher,schwer,Erschreckend schwierig🫠,data/H/292-2.wav,m,m,TRUE,9348,FALSE
2f215ac8-4ecd-4bc8-b422-babea543b5ed,2026-05-18T13-47-53-446Z,21,unerfahren,nein,nein,ja,unsicher,unsicher,schwer,Erschreckend schwierig🫠,data/A/output3-3.wav,m,x,FALSE,6715,FALSE
2f215ac8-4ecd-4bc8-b422-babea543b5ed,2026-05-18T13-47-53-446Z,21,unerfahren,nein,nein,ja,unsicher,unsicher,schwer,Erschreckend schwierig🫠,data/A/output39-6.wav,m,x,FALSE,10844,FALSE
2f215ac8-4ecd-4bc8-b422-babea543b5ed,2026-05-18T13-47-53-446Z,21,unerfahren,nein,nein,ja,unsicher,unsicher,schwer,Erschreckend schwierig🫠,data/A/output48-2.wav,x,x,TRUE,7681,FALSE
2f215ac8-4ecd-4bc8-b422-babea543b5ed,2026-05-18T13-47-53-446Z,21,unerfahren,nein,nein,ja,unsicher,unsicher,schwer,Erschreckend schwierig🫠,data/A/output26-4.wav,x,x,TRUE,11816,FALSE
e2c4c85c-0df4-4edc-8949-17fa86b8f4cd,2026-05-18T14-08-38-727Z,19,sehr erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,schwer,,data/H/283-7.wav,x,m,FALSE,10313,FALSE
e2c4c85c-0df4-4edc-8949-17fa86b8f4cd,2026-05-18T14-08-38-727Z,19,sehr erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,schwer, ,data/H/290-2.wav,x,m,FALSE,20691,FALSE
e2c4c85c-0df4-4edc-8949-17fa86b8f4cd,2026-05-18T14-08-38-727Z,19,sehr erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,schwer, ,data/A/output28-2.wav,x,x,TRUE,16758,FALSE
e2c4c85c-0df4-4edc-8949-17fa86b8f4cd,2026-05-18T14-08-38-727Z,19,sehr erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,schwer, ,data/A/output48-2.wav,m,x,FALSE,21851,FALSE
e2c4c85c-0df4-4edc-8949-17fa86b8f4cd,2026-05-18T14-08-38-727Z,19,sehr erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,schwer, ,data/A/output39-6.wav,x,x,TRUE,26499,FALSE
e2c4c85c-0df4-4edc-8949-17fa86b8f4cd,2026-05-18T14-08-38-727Z,19,sehr erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,schwer, ,data/A/output14-6.wav,m,x,FALSE,9384,FALSE
e2c4c85c-0df4-4edc-8949-17fa86b8f4cd,2026-05-18T14-08-38-727Z,19,sehr erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,schwer, ,data/H/276-8.wav,x,m,FALSE,9874,FALSE
e2c4c85c-0df4-4edc-8949-17fa86b8f4cd,2026-05-18T14-08-38-727Z,19,sehr erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,schwer, ,data/A/output19-1.wav,x,x,TRUE,11259,FALSE
e2c4c85c-0df4-4edc-8949-17fa86b8f4cd,2026-05-18T14-08-38-727Z,19,sehr erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,schwer, ,data/A/output16-1.wav,m,x,FALSE,8703,FALSE
e2c4c85c-0df4-4edc-8949-17fa86b8f4cd,2026-05-18T14-08-38-727Z,19,sehr erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,schwer, ,data/A/output3-3.wav,m,x,FALSE,10814,FALSE
e2c4c85c-0df4-4edc-8949-17fa86b8f4cd,2026-05-18T14-08-38-727Z,19,sehr erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,schwer, ,data/A/output10-6.wav,m,x,FALSE,10237,FALSE
e2c4c85c-0df4-4edc-8949-17fa86b8f4cd,2026-05-18T14-08-38-727Z,19,sehr erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,schwer, ,data/H/292-2.wav,x,m,FALSE,9683,FALSE
e2c4c85c-0df4-4edc-8949-17fa86b8f4cd,2026-05-18T14-08-38-727Z,19,sehr erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,schwer, ,data/H/122.6-4.wav,x,m,FALSE,12230,FALSE
e2c4c85c-0df4-4edc-8949-17fa86b8f4cd,2026-05-18T14-08-38-727Z,19,sehr erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,schwer, ,data/A/output31-5.wav,m,x,FALSE,9869,FALSE
e2c4c85c-0df4-4edc-8949-17fa86b8f4cd,2026-05-18T14-08-38-727Z,19,sehr erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,schwer, ,data/H/227.11-5.wav,m,m,TRUE,9978,FALSE
e2c4c85c-0df4-4edc-8949-17fa86b8f4cd,2026-05-18T14-08-38-727Z,19,sehr erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,schwer, ,data/H/175.5-5.wav,x,m,FALSE,10703,FALSE
e2c4c85c-0df4-4edc-8949-17fa86b8f4cd,2026-05-18T14-08-38-727Z,19,sehr erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,schwer, ,data/H/244.15-6.wav,m,m,TRUE,8490,FALSE
e2c4c85c-0df4-4edc-8949-17fa86b8f4cd,2026-05-18T14-08-38-727Z,19,sehr erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,schwer, ,data/A/output26-4.wav,m,x,FALSE,10003,FALSE
e2c4c85c-0df4-4edc-8949-17fa86b8f4cd,2026-05-18T14-08-38-727Z,19,sehr erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,schwer, ,data/H/153.5-3.wav,m,m,TRUE,20185,FALSE
e2c4c85c-0df4-4edc-8949-17fa86b8f4cd,2026-05-18T14-08-38-727Z,19,sehr erfahren,ja,ja,nein,sehr unsicher,sehr unsicher,schwer, ,data/H/148.6-6.wav,m,m,TRUE,9971,FALSE
5460e1ef-2ae5-4096-add9-3ebacc12e7c5,2026-05-19T08-14-12-592Z,80,sehr erfahren,ja,nein,ja,sehr unsicher,sehr unsicher,sehr schwer,"schwer
super 
lustig
",data/H/227.11-5.wav,m,m,TRUE,20876,FALSE
5460e1ef-2ae5-4096-add9-3ebacc12e7c5,2026-05-19T08-14-12-592Z,80,sehr erfahren,ja,nein,ja,sehr unsicher,sehr unsicher,sehr schwer,"schwer
super 
lustig
",data/A/output10-6.wav,x,x,TRUE,8684,FALSE
5460e1ef-2ae5-4096-add9-3ebacc12e7c5,2026-05-19T08-14-12-592Z,80,sehr erfahren,ja,nein,ja,sehr unsicher,sehr unsicher,sehr schwer,"schwer
super 
lustig
",data/A/output39-6.wav,m,x,FALSE,5028,FALSE
5460e1ef-2ae5-4096-add9-3ebacc12e7c5,2026-05-19T08-14-12-592Z,80,sehr erfahren,ja,nein,ja,sehr unsicher,sehr unsicher,sehr schwer,"schwer
super 
lustig
",data/H/292-2.wav,m,m,TRUE,10677,FALSE
5460e1ef-2ae5-4096-add9-3ebacc12e7c5,2026-05-19T08-14-12-592Z,80,sehr erfahren,ja,nein,ja,sehr unsicher,sehr unsicher,sehr schwer,"schwer
super 
lustig
",data/A/output48-2.wav,x,x,TRUE,10372,FALSE
5460e1ef-2ae5-4096-add9-3ebacc12e7c5,2026-05-19T08-14-12-592Z,80,sehr erfahren,ja,nein,ja,sehr unsicher,sehr unsicher,sehr schwer,"schwer
super 
lustig
",data/A/output26-4.wav,m,x,FALSE,8164,FALSE
5460e1ef-2ae5-4096-add9-3ebacc12e7c5,2026-05-19T08-14-12-592Z,80,sehr erfahren,ja,nein,ja,sehr unsicher,sehr unsicher,sehr schwer,"schwer
super 
lustig
",data/H/283-7.wav,m,m,TRUE,7382,FALSE
5460e1ef-2ae5-4096-add9-3ebacc12e7c5,2026-05-19T08-14-12-592Z,80,sehr erfahren,ja,nein,ja,sehr unsicher,sehr unsicher,sehr schwer,"schwer
super 
lustig
",data/H/290-2.wav,x,m,FALSE,8204,FALSE
5460e1ef-2ae5-4096-add9-3ebacc12e7c5,2026-05-19T08-14-12-592Z,80,sehr erfahren,ja,nein,ja,sehr unsicher,sehr unsicher,sehr schwer,"schwer
super 
lustig
",data/A/output16-1.wav,x,x,TRUE,11925,FALSE
5460e1ef-2ae5-4096-add9-3ebacc12e7c5,2026-05-19T08-14-12-592Z,80,sehr erfahren,ja,nein,ja,sehr unsicher,sehr unsicher,sehr schwer,"schwer
super 
lustig
",data/A/output19-1.wav,m,x,FALSE,9666,FALSE
5460e1ef-2ae5-4096-add9-3ebacc12e7c5,2026-05-19T08-14-12-592Z,80,sehr erfahren,ja,nein,ja,sehr unsicher,sehr unsicher,sehr schwer,"schwer
super 
lustig
",data/A/output3-3.wav,x,x,TRUE,6766,FALSE
5460e1ef-2ae5-4096-add9-3ebacc12e7c5,2026-05-19T08-14-12-592Z,80,sehr erfahren,ja,nein,ja,sehr unsicher,sehr unsicher,sehr schwer,"schwer
super 
lustig
",data/H/276-8.wav,x,m,FALSE,6471,FALSE
5460e1ef-2ae5-4096-add9-3ebacc12e7c5,2026-05-19T08-14-12-592Z,80,sehr erfahren,ja,nein,ja,sehr unsicher,sehr unsicher,sehr schwer,"schwer
super 
lustig
",data/A/output21-1.wav,m,x,FALSE,17038,FALSE
5460e1ef-2ae5-4096-add9-3ebacc12e7c5,2026-05-19T08-14-12-592Z,80,sehr erfahren,ja,nein,ja,sehr unsicher,sehr unsicher,sehr schwer,"schwer
super 
lustig
",data/H/256-5.wav,x,m,FALSE,1140,FALSE
5460e1ef-2ae5-4096-add9-3ebacc12e7c5,2026-05-19T08-14-12-592Z,80,sehr erfahren,ja,nein,ja,sehr unsicher,sehr unsicher,sehr schwer,"schwer
super 
lustig
",data/H/148.6-6.wav,m,m,TRUE,1281,FALSE
5460e1ef-2ae5-4096-add9-3ebacc12e7c5,2026-05-19T08-14-12-592Z,80,sehr erfahren,ja,nein,ja,sehr unsicher,sehr unsicher,sehr schwer,"schwer
super 
lustig
",data/H/153.5-3.wav,m,m,TRUE,1243,FALSE
5460e1ef-2ae5-4096-add9-3ebacc12e7c5,2026-05-19T08-14-12-592Z,80,sehr erfahren,ja,nein,ja,sehr unsicher,sehr unsicher,sehr schwer,"schwer
super 
lustig
",data/A/output14-6.wav,x,x,TRUE,1472,FALSE
